Pid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
3333, 0, 11, 7, -10000, TWO_PAIR, 4, NORMAL
4444, 0, 203, 0, -10000, NULL, 3, NORMAL
5555, 0, 5, 5, -10000, TWO_PAIR, 7, NORMAL
6666, 21375, 500, 185, 11375, FOUR_OF_A_KIND, 2, NORMAL
7777, 0, 6, 6, -10000, TWO_PAIR, 6, NORMAL
8888, 58625, 500, 177, 48625, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 76650, 359, 28, 66650, STRAIGHT, 1, NORMAL
2222, 0, 9, 9, -10000, THREE_OF_A_KIND, 7, NORMAL
3333, 0, 10, 7, -10000, TWO_PAIR, 5, NORMAL
4444, 50, 359, 0, -9950, NULL, 2, NORMAL
5555, 0, 37, 26, -10000, STRAIGHT, 4, NORMAL
6666, 0, 10, 10, -10000, TWO_PAIR, 5, NORMAL
7777, 0, 7, 7, -10000, TWO_PAIR, 8, NORMAL
8888, 0, 64, 13, -10000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 12, 6, -10000, TWO_PAIR, 7, NORMAL
2222, 0, 23, 23, -10000, FULL_HOUSE, 5, NORMAL
3333, 0, 12, 7, -10000, TWO_PAIR, 7, NORMAL
4444, 50, 273, 0, -9950, NULL, 4, NORMAL
5555, 19250, 500, 500, 9250, FULL_HOUSE, 2, NORMAL
6666, 9275, 500, 500, -725, FOUR_OF_A_KIND, 3, NORMAL
7777, 0, 15, 15, -10000, FULL_HOUSE, 6, NORMAL
8888, 51425, 500, 110, 41425, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 16, 8, -10000, FLUSH, 5, NORMAL
2222, 0, 52, 52, -10000, FULL_HOUSE, 3, NORMAL
3333, 0, 10, 7, -10000, TWO_PAIR, 6, NORMAL
4444, 50, 380, 0, -9950, NULL, 2, NORMAL
5555, 0, 52, 52, -10000, FULL_HOUSE, 3, NORMAL
6666, 0, 6, 6, -10000, TWO_PAIR, 7, NORMAL
7777, 0, 6, 6, -10000, TWO_PAIR, 7, NORMAL
8888, 71200, 380, 9, 61200, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 8, 5, -10000, ONE_PAIR, 6, NORMAL
2222, 0, 6, 6, -10000, TWO_PAIR, 8, NORMAL
3333, 0, 18, 12, -10000, FLUSH, 5, NORMAL
4444, 50, 271, 0, -9950, NULL, 4, NORMAL
5555, 3900, 500, 500, -6100, FULL_HOUSE, 3, NORMAL
6666, 0, 8, 8, -10000, FLUSH, 6, NORMAL
7777, 52475, 500, 500, 42475, FOUR_OF_A_KIND, 1, NORMAL
8888, 23575, 500, 78, 13575, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 10, 6, -10000, FLUSH, 6, NORMAL
2222, 0, 46, 30, -10000, FULL_HOUSE, 3, NORMAL
3333, 0, 17, 9, -10000, FLUSH, 4, NORMAL
4444, 50, 369, 0, -9950, NULL, 2, NORMAL
5555, 0, 6, 6, -10000, ONE_PAIR, 8, NORMAL
6666, 0, 16, 16, -10000, FLUSH, 5, NORMAL
7777, 0, 9, 9, -10000, FLUSH, 7, NORMAL
8888, 70850, 369, 15, 60850, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 6, 5, -10000, TWO_PAIR, 6, NORMAL
2222, 0, 65, 65, -10000, FULL_HOUSE, 4, NORMAL
3333, 0, 6, 5, -10000, TWO_PAIR, 6, NORMAL
4444, 0, 219, 0, -10000, NULL, 3, NORMAL
5555, 0, 6, 6, -10000, THREE_OF_A_KIND, 6, NORMAL
6666, 0, 228, 125, -10000, STRAIGHT_FLUSH, 2, NORMAL
7777, 0, 22, 22, -10000, FULL_HOUSE, 5, NORMAL
8888, 80000, 228, 76, 70000, FOUR_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 14, 7, -10000, FULL_HOUSE, 4, NORMAL
2222, 80, 10, 10, -9920, FULL_HOUSE, 5, NORMAL
3333, 0, 104, 22, -10000, FULL_HOUSE, 3, NORMAL
4444, 50, 307, 0, -9950, NULL, 2, NORMAL
5555, 0, 10, 10, -10000, FULL_HOUSE, 6, NORMAL
6666, 0, 10, 10, -10000, FULL_HOUSE, 6, NORMAL
7777, 0, 8, 8, -10000, FULL_HOUSE, 8, NORMAL
8888, 73270, 307, 20, 63270, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 10, 6, -10000, ONE_PAIR, 6, NORMAL
2222, 53997, 500, 500, 43997, FULL_HOUSE, 1, NORMAL
3333, 0, 7, 5, -10000, TWO_PAIR, 8, NORMAL
4444, 0, 259, 0, -10000, NULL, 3, NORMAL
5555, 0, 223, 223, -10000, FULL_HOUSE, 4, NORMAL
6666, 0, 9, 9, -10000, FLUSH, 7, NORMAL
7777, 26003, 500, 500, 16003, FULL_HOUSE, 2, NORMAL
8888, 0, 14, 7, -10000, TWO_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 16, 8, -10000, FULL_HOUSE, 5, NORMAL
2222, 0, 7, 7, -10000, THREE_OF_A_KIND, 7, NORMAL
3333, 0, 11, 5, -10000, ONE_PAIR, 6, NORMAL
4444, 0, 271, 0, -10000, NULL, 4, NORMAL
5555, 21275, 500, 500, 11275, FOUR_OF_A_KIND, 2, NORMAL
6666, 0, 7, 7, -10000, THREE_OF_A_KIND, 7, NORMAL
7777, 14150, 500, 500, 4150, STRAIGHT_FLUSH, 3, NORMAL
8888, 44575, 500, 92, 34575, FOUR_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 10, 6, -10000, TWO_PAIR, 6, NORMAL
2222, 0, 31, 31, -10000, STRAIGHT, 5, NORMAL
3333, 0, 8, 5, -10000, TWO_PAIR, 8, NORMAL
4444, 0, 275, 0, -10000, NULL, 4, NORMAL
5555, 0, 10, 10, -10000, TWO_PAIR, 6, NORMAL
6666, 25300, 500, 500, 15300, STRAIGHT_FLUSH, 3, NORMAL
7777, 27000, 500, 500, 17000, FOUR_OF_A_KIND, 2, NORMAL
8888, 27700, 500, 75, 17700, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 15, 11, -10000, FLUSH, 6, NORMAL
2222, 0, 46, 46, -10000, FULL_HOUSE, 4, NORMAL
3333, 0, 12, 6, -10000, STRAIGHT, 7, NORMAL
4444, 50, 354, 0, -9950, NULL, 2, NORMAL
5555, 50, 82, 59, -9950, STRAIGHT_FLUSH, 3, NORMAL
6666, 1, 38, 38, -9999, FLUSH, 5, NORMAL
7777, 0, 5, 5, -10000, TWO_PAIR, 8, NORMAL
8888, 72699, 354, 22, 62699, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 11, 6, -10000, TWO_PAIR, 6, NORMAL
2222, 0, 17, 17, -10000, STRAIGHT, 4, NORMAL
3333, 0, 15, 10, -10000, STRAIGHT, 5, NORMAL
4444, 0, 208, 0, -10000, NULL, 3, NORMAL
5555, 19800, 500, 175, 9800, FOUR_OF_A_KIND, 2, NORMAL
6666, 0, 10, 10, -10000, TWO_PAIR, 7, NORMAL
7777, 0, 9, 9, -10000, TWO_PAIR, 8, NORMAL
8888, 60200, 500, 162, 50200, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 17, 7, -10000, TWO_PAIR, 5, NORMAL
2222, 0, 10, 10, -10000, STRAIGHT, 6, NORMAL
3333, 0, 10, 7, -10000, TWO_PAIR, 6, NORMAL
4444, 0, 272, 0, -10000, NULL, 4, NORMAL
5555, 0, 7, 7, -10000, TWO_PAIR, 8, NORMAL
6666, 0, 467, 467, -10000, FOUR_OF_A_KIND, 3, NORMAL
7777, 29350, 500, 477, 19350, FOUR_OF_A_KIND, 2, NORMAL
8888, 50650, 500, 80, 40650, FOUR_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 13, 6, -10000, THREE_OF_A_KIND, 6, NORMAL
2222, 0, 11, 11, -10000, THREE_OF_A_KIND, 7, NORMAL
3333, 0, 17, 7, -10000, TWO_PAIR, 5, NORMAL
4444, 0, 274, 0, -10000, NULL, 4, NORMAL
5555, 34125, 500, 500, 24125, FULL_HOUSE, 1, NORMAL
6666, 18925, 500, 500, 8925, FOUR_OF_A_KIND, 3, NORMAL
7777, 0, 11, 11, -10000, STRAIGHT, 7, NORMAL
8888, 26950, 500, 80, 16950, FOUR_OF_A_KIND, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 12, 8, -10000, TWO_PAIR, 6, NORMAL
2222, 0, 12, 12, -10000, TWO_PAIR, 6, NORMAL
3333, 75950, 346, 28, 65950, FULL_HOUSE, 1, NORMAL
4444, 50, 346, 0, -9950, NULL, 2, NORMAL
5555, 0, 11, 11, -10000, FULL_HOUSE, 8, NORMAL
6666, 0, 26, 26, -10000, FULL_HOUSE, 5, NORMAL
7777, 0, 28, 28, -10000, FULL_HOUSE, 4, NORMAL
8888, 0, 83, 18, -10000, FLUSH, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 20, 10, -10000, FLUSH, 5, NORMAL
2222, 0, 7, 7, -10000, TWO_PAIR, 7, NORMAL
3333, 0, 35, 15, -10000, STRAIGHT, 4, NORMAL
4444, 50, 215, 0, -9950, NULL, 3, NORMAL
5555, 0, 7, 7, -10000, TWO_PAIR, 7, NORMAL
6666, 57500, 500, 169, 47500, FULL_HOUSE, 1, NORMAL
7777, 0, 13, 13, -10000, STRAIGHT, 6, NORMAL
8888, 22450, 500, 149, 12450, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 6, 5, -10000, TWO_PAIR, 7, NORMAL
2222, 0, 10, 10, -10000, TWO_PAIR, 6, NORMAL
3333, 0, 15, 8, -10000, FULL_HOUSE, 5, NORMAL
4444, 0, 271, 0, -10000, NULL, 4, NORMAL
5555, 0, 6, 6, -10000, THREE_OF_A_KIND, 7, NORMAL
6666, 41950, 500, 500, 31950, FOUR_OF_A_KIND, 1, NORMAL
7777, 15400, 500, 500, 5400, FOUR_OF_A_KIND, 3, NORMAL
8888, 22650, 500, 82, 12650, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 8, 7, -10000, THREE_OF_A_KIND, 5, NORMAL
2222, 0, 5, 5, -10000, ONE_PAIR, 8, NORMAL
3333, 76650, 365, 13, 66650, FULL_HOUSE, 1, NORMAL
4444, 50, 365, 0, -9950, NULL, 2, NORMAL
5555, 0, 6, 6, -10000, FLUSH, 7, NORMAL
6666, 0, 10, 10, -10000, STRAIGHT, 4, NORMAL
7777, 0, 8, 8, -10000, TWO_PAIR, 5, NORMAL
8888, 0, 44, 11, -10000, FLUSH, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 13, 6, -10000, FLUSH, 5, NORMAL
2222, 0, 30, 30, -10000, FLUSH, 4, NORMAL
3333, 0, 12, 5, -10000, TWO_PAIR, 6, NORMAL
4444, 0, 209, 0, -10000, NULL, 3, NORMAL
5555, 0, 11, 11, -10000, THREE_OF_A_KIND, 7, NORMAL
6666, 34200, 500, 185, 24200, FULL_HOUSE, 2, NORMAL
7777, 0, 7, 7, -10000, TWO_PAIR, 8, NORMAL
8888, 45800, 500, 159, 35800, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 9, 5, -10000, ONE_PAIR, 7, NORMAL
2222, 79950, 369, 56, 69950, FULL_HOUSE, 1, NORMAL
3333, 0, 12, 5, -10000, ONE_PAIR, 5, NORMAL
4444, 50, 369, 0, -9950, NULL, 2, NORMAL
5555, 0, 50, 50, -10000, FULL_HOUSE, 4, NORMAL
6666, 0, 10, 10, -10000, TWO_PAIR, 6, NORMAL
7777, 0, 8, 8, -10000, TWO_PAIR, 8, NORMAL
8888, 0, 62, 13, -10000, FLUSH, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 21, 12, -10000, FULL_HOUSE, 4, NORMAL
2222, 79950, 354, 31, 69950, FULL_HOUSE, 1, NORMAL
3333, 0, 18, 11, -10000, FULL_HOUSE, 5, NORMAL
4444, 50, 354, 0, -9950, NULL, 2, NORMAL
5555, 0, 12, 12, -10000, FULL_HOUSE, 6, NORMAL
6666, 0, 8, 8, -10000, THREE_OF_A_KIND, 7, NORMAL
7777, 0, 8, 8, -10000, THREE_OF_A_KIND, 7, NORMAL
8888, 0, 64, 16, -10000, STRAIGHT, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 76000, 382, 14, 66000, FULL_HOUSE, 1, NORMAL
2222, 0, 9, 9, -10000, FULL_HOUSE, 7, NORMAL
3333, 0, 15, 10, -10000, FULL_HOUSE, 4, NORMAL
4444, 50, 382, 0, -9950, NULL, 2, NORMAL
5555, 0, 7, 7, -10000, FULL_HOUSE, 8, NORMAL
6666, 0, 11, 11, -10000, FULL_HOUSE, 6, NORMAL
7777, 0, 15, 15, -10000, FOUR_OF_A_KIND, 4, NORMAL
8888, 0, 31, 10, -10000, FLUSH, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 28, 15, -10000, FLUSH, 3, NORMAL
2222, 79950, 384, 20, 69950, STRAIGHT, 1, NORMAL
3333, 0, 5, 5, -10000, FLUSH, 8, NORMAL
4444, 50, 384, 0, -9950, NULL, 2, NORMAL
5555, 0, 10, 10, -10000, FULL_HOUSE, 5, NORMAL
6666, 0, 10, 10, -10000, FLUSH, 5, NORMAL
7777, 0, 8, 8, -10000, THREE_OF_A_KIND, 7, NORMAL
8888, 0, 13, 7, -10000, THREE_OF_A_KIND, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 21, 9, -10000, STRAIGHT, 4, NORMAL
2222, 0, 7, 7, -10000, ONE_PAIR, 8, NORMAL
3333, 0, 8, 5, -10000, FLUSH, 7, NORMAL
4444, 0, 208, 0, -10000, NULL, 3, NORMAL
5555, 0, 21, 21, -10000, FLUSH, 4, NORMAL
6666, 0, 10, 10, -10000, TWO_PAIR, 6, NORMAL
7777, 25775, 500, 200, 15775, FULL_HOUSE, 2, NORMAL
8888, 54225, 500, 185, 44225, FOUR_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 14, 6, -10000, THREE_OF_A_KIND, 5, NORMAL
2222, 0, 40, 26, -10000, FULL_HOUSE, 3, NORMAL
3333, 0, 14, 5, -10000, THREE_OF_A_KIND, 5, NORMAL
4444, 50, 376, 0, -9950, NULL, 2, NORMAL
5555, 0, 20, 20, -10000, FULL_HOUSE, 4, NORMAL
6666, 0, 12, 12, -10000, FLUSH, 7, NORMAL
7777, 0, 8, 8, -10000, TWO_PAIR, 8, NORMAL
8888, 70350, 376, 10, 60350, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 77050, 365, 23, 67050, FOUR_OF_A_KIND, 1, NORMAL
2222, 0, 7, 7, -10000, TWO_PAIR, 8, NORMAL
3333, 0, 15, 7, -10000, FLUSH, 6, NORMAL
4444, 50, 365, 0, -9950, NULL, 2, NORMAL
5555, 0, 31, 27, -10000, FULL_HOUSE, 4, NORMAL
6666, 0, 14, 14, -10000, FULL_HOUSE, 7, NORMAL
7777, 0, 20, 20, -10000, FULL_HOUSE, 5, NORMAL
8888, 0, 57, 11, -10000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 12, 6, -10000, THREE_OF_A_KIND, 6, NORMAL
2222, 0, 8, 8, -10000, FULL_HOUSE, 7, NORMAL
3333, 0, 14, 8, -10000, FULL_HOUSE, 5, NORMAL
4444, 0, 273, 0, -10000, NULL, 4, NORMAL
5555, 0, 8, 8, -10000, FLUSH, 7, NORMAL
6666, 14100, 500, 500, 4100, FOUR_OF_A_KIND, 3, NORMAL
7777, 43175, 500, 500, 33175, STRAIGHT_FLUSH, 1, NORMAL
8888, 22725, 500, 85, 12725, FOUR_OF_A_KIND, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 9, 6, -10000, FULL_HOUSE, 6, NORMAL
2222, 54, 392, 392, -9946, FULL_HOUSE, 2, NORMAL
3333, 0, 12, 6, -10000, THREE_OF_A_KIND, 5, NORMAL
4444, 0, 215, 0, -10000, NULL, 3, NORMAL
5555, 0, 8, 8, -10000, FULL_HOUSE, 8, NORMAL
6666, 0, 53, 53, -10000, FLUSH, 4, NORMAL
7777, 79946, 392, 392, 69946, FULL_HOUSE, 1, NORMAL
8888, 0, 9, 6, -10000, FOUR_OF_A_KIND, 6, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 76300, 396, 15, 66300, THREE_OF_A_KIND, 1, NORMAL
2222, 0, 30, 30, -10000, STRAIGHT, 3, NORMAL
3333, 0, 9, 5, -10000, TWO_PAIR, 7, NORMAL
4444, 50, 396, 0, -9950, NULL, 2, NORMAL
5555, 0, 17, 17, -10000, TWO_PAIR, 6, NORMAL
6666, 0, 28, 28, -10000, FLUSH, 5, NORMAL
7777, 0, 7, 7, -10000, TWO_PAIR, 8, NORMAL
8888, 0, 30, 6, -10000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 7, 6, -10000, STRAIGHT, 8, NORMAL
2222, 0, 54, 54, -10000, FULL_HOUSE, 5, NORMAL
3333, 0, 11, 5, -10000, TWO_PAIR, 6, NORMAL
4444, 0, 278, 0, -10000, NULL, 4, NORMAL
5555, 13100, 500, 500, 3100, FOUR_OF_A_KIND, 3, NORMAL
6666, 0, 11, 11, -10000, STRAIGHT, 6, NORMAL
7777, 31150, 500, 500, 21150, FOUR_OF_A_KIND, 2, NORMAL
8888, 35750, 500, 89, 25750, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 9, 7, -10000, TWO_PAIR, 4, NORMAL
2222, 0, 6, 6, -10000, ONE_PAIR, 8, NORMAL
3333, 0, 9, 6, -10000, TWO_PAIR, 4, NORMAL
4444, 50, 205, 0, -9950, NULL, 3, NORMAL
5555, 50, 7, 7, -9950, TWO_PAIR, 7, NORMAL
6666, 0, 8, 8, -10000, STRAIGHT, 6, NORMAL
7777, 34750, 500, 164, 24750, FULL_HOUSE, 2, NORMAL
8888, 45150, 500, 156, 35150, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 27, 10, -10000, FLUSH, 3, NORMAL
2222, 0, 13, 13, -10000, STRAIGHT, 4, NORMAL
3333, 76500, 385, 14, 66500, FULL_HOUSE, 1, NORMAL
4444, 50, 385, 0, -9950, NULL, 2, NORMAL
5555, 0, 7, 7, -10000, TWO_PAIR, 7, NORMAL
6666, 0, 5, 5, -10000, TWO_PAIR, 8, NORMAL
7777, 0, 12, 12, -10000, FLUSH, 5, NORMAL
8888, 0, 12, 6, -10000, THREE_OF_A_KIND, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 76700, 371, 23, 66700, FULL_HOUSE, 1, NORMAL
2222, 0, 42, 31, -10000, STRAIGHT, 3, NORMAL
3333, 0, 13, 5, -10000, TWO_PAIR, 5, NORMAL
4444, 50, 371, 0, -9950, NULL, 2, NORMAL
5555, 0, 11, 11, -10000, THREE_OF_A_KIND, 7, NORMAL
6666, 0, 13, 13, -10000, FULL_HOUSE, 5, NORMAL
7777, 0, 16, 16, -10000, FULL_HOUSE, 4, NORMAL
8888, 0, 11, 6, -10000, THREE_OF_A_KIND, 7, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 10, 5, -10000, ONE_PAIR, 6, NORMAL
2222, 0, 14, 14, -10000, FOUR_OF_A_KIND, 4, NORMAL
3333, 0, 13, 6, -10000, TWO_PAIR, 5, NORMAL
4444, 0, 207, 0, -10000, NULL, 3, NORMAL
5555, 0, 7, 7, -10000, FOUR_OF_A_KIND, 8, NORMAL
6666, 50400, 500, 206, 40400, FOUR_OF_A_KIND, 1, NORMAL
7777, 0, 10, 10, -10000, FOUR_OF_A_KIND, 6, NORMAL
8888, 29600, 500, 197, 19600, FOUR_OF_A_KIND, 2, NORMAL
